Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Atrybut
2000000;PODLASKIE;pozostałe przyczyny;2022;-;szt.; 
2000000;PODLASKIE;pozostałe przyczyny;2023;12;szt.; 
2200000;POMORSKIE;ogółem;2014;-;szt.; 
2200000;POMORSKIE;ogółem;2015;-;szt.; 
2200000;POMORSKIE;ogółem;2016;-;szt.; 
2200000;POMORSKIE;ogółem;2017;-;szt.; 
2200000;POMORSKIE;ogółem;2018;-;szt.; 
2200000;POMORSKIE;ogółem;2019;-;szt.; 
2200000;POMORSKIE;ogółem;2020;-;szt.; 
2200000;POMORSKIE;ogółem;2021;-;szt.; 
2200000;POMORSKIE;ogółem;2022;-;szt.; 
2200000;POMORSKIE;ogółem;2023;1558;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2014;2154;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2015;2132;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2016;2334;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2017;2239;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2018;2141;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2019;1991;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2020;1639;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2021;1623;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2022;1461;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - ogółem;2023;1435;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;621;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;609;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;633;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;616;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;489;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;488;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;474;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;449;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;353;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;345;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;569;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;530;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;564;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;540;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;578;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;511;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;419;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;431;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;308;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;343;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;101;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;102;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;100;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;103;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;86;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;98;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;86;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;80;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;47;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;58;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;316;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;334;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;333;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;334;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;288;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;302;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;220;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;237;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;228;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;246;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;189;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;192;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;233;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;194;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;188;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;135;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;112;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;104;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;123;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;99;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2014;358;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2015;365;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2016;471;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2017;452;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2018;512;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2019;457;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2020;328;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2021;322;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2022;402;szt.; 
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2023;344;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2014;209;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2015;210;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2016;179;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2017;180;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2018;148;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2019;135;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2020;109;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2021;76;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2022;62;szt.; 
2200000;POMORSKIE;wina pieszych - ogółem;2023;57;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;149;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;150;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;125;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;117;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;96;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;90;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;72;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;51;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;45;szt.; 
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;39;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2014;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2015;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2016;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2017;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2018;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2019;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2020;-;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2021;25;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2022;17;szt.; 
2200000;POMORSKIE;wina pieszych - pozostałe;2023;18;szt.; 
2200000;POMORSKIE;wina pasażerów;2014;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2015;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2016;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2017;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2018;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2019;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2020;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2021;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2022;-;szt.; 
2200000;POMORSKIE;wina pasażerów;2023;10;szt.; 
2200000;POMORSKIE;współwina;2014;-;szt.; 
2200000;POMORSKIE;współwina;2015;-;szt.; 
2200000;POMORSKIE;współwina;2016;-;szt.; 
2200000;POMORSKIE;współwina;2017;-;szt.; 
2200000;POMORSKIE;współwina;2018;-;szt.; 
2200000;POMORSKIE;współwina;2019;-;szt.; 
2200000;POMORSKIE;współwina;2020;-;szt.; 
2200000;POMORSKIE;współwina;2021;-;szt.; 
2200000;POMORSKIE;współwina;2022;-;szt.; 
2200000;POMORSKIE;współwina;2023;19;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2014;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2015;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2016;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2017;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2018;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2019;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2020;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2021;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2022;-;szt.; 
2200000;POMORSKIE;pozostałe przyczyny;2023;37;szt.; 
2400000;ŚLĄSKIE;ogółem;2014;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2015;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2016;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2017;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2018;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2019;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2020;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2021;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2022;-;szt.; 
2400000;ŚLĄSKIE;ogółem;2023;1888;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2014;3603;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2015;3125;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2016;3140;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2017;2967;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2018;2746;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2019;2552;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2020;2087;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2021;1989;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2022;1810;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2023;1704;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;769;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;583;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;618;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;479;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;407;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;390;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;371;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;329;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;260;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;205;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;1079;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;899;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;876;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;838;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;829;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;810;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;584;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;612;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;463;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;457;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;169;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;164;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;119;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;117;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;105;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;102;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;80;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;90;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;70;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;70;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;535;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;534;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;534;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;515;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;456;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;391;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;372;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;292;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;339;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;360;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;367;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;356;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;332;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;387;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;318;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;292;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;216;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;215;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;211;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;170;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2014;684;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2015;589;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2016;661;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2017;631;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2018;631;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2019;567;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2020;464;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2021;451;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2022;467;szt.; 
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2023;442;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2014;421;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2015;349;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2016;303;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2017;301;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2018;269;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2019;212;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2020;178;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2021;138;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2022;112;szt.; 
2400000;ŚLĄSKIE;wina pieszych - ogółem;2023;114;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;312;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;259;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;217;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;199;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;183;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;145;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;116;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;91;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;74;szt.; 
2400000;ŚLĄSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;77;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2014;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2015;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2016;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2017;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2018;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2019;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2020;-;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2021;47;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2022;38;szt.; 
2400000;ŚLĄSKIE;wina pieszych - pozostałe;2023;37;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2014;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2015;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2016;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2017;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2018;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2019;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2020;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2021;-;szt.; 
2400000;ŚLĄSKIE;wina pasażerów;2022;-;szt.; 
