Kod;Nazwa;Wypadki drogowe według pojazdu sprawcy;Rok;Wartosc;Jednostka miary;Region_Type
2800000;WARMIŃSKO-MAZURSKIE;rowery;2017;52;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2018;78;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2019;69;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2020;59;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2021;53;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2022;51;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;rowery;2023;43;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2014;45;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2015;37;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2016;43;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2017;33;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2018;45;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2019;27;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2020;31;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2021;27;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2022;28;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;motorowery;2023;19;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2014;76;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2015;64;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2016;104;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2017;107;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2018;83;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2019;73;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2020;70;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2021;66;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2022;55;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;samochody ciężarowe;2023;45;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;hulajnogi elektryczne			;2023;15;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2017;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2018;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2019;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2020;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2021;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2022;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;urządzenie transportu osobistego;2023;0;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2014;48;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2015;44;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2016;49;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2017;48;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2018;45;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2019;29;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2020;34;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2021;43;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2022;40;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - ogółem;2023;36;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2002;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2003;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2004;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2005;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2006;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2007;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2008;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2009;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2010;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2011;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2012;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2013;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2014;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2015;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2016;-;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2017;20;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2018;17;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2019;14;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2020;16;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2021;14;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2022;9;szt.;województwo
2800000;WARMIŃSKO-MAZURSKIE;inne pojazdy - pojazd nieustalony;2023;11;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2014;1940;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2015;1773;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2016;2037;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2017;2773;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2018;2842;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2019;3486;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2020;2596;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2021;2205;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2022;2126;szt.;województwo
3000000;WIELKOPOLSKIE;ogółem;2023;2152;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2014;1441;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2015;1342;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2016;1506;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2017;2133;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2018;2074;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2019;2612;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2020;1885;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2021;1644;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2022;1556;szt.;województwo
3000000;WIELKOPOLSKIE;samochody osobowe;2023;1656;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2014;55;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2015;62;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2016;60;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2017;67;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2018;99;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2019;94;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2020;82;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2021;53;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2022;76;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle;2023;53;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2014;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2015;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2016;-;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2017;16;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2018;18;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2019;26;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2020;11;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2021;24;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2022;25;szt.;województwo
3000000;WIELKOPOLSKIE;motocykle o pojemności silnika do 125 cm3;2023;22;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2014;135;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2015;103;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2016;133;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2017;132;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2018;191;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2019;208;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2020;187;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2021;123;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2022;122;szt.;województwo
3000000;WIELKOPOLSKIE;rowery;2023;134;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2006;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2007;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2008;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2009;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2010;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2011;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2012;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2013;-;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2014;56;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2015;50;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2016;55;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2017;46;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2018;56;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2019;69;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2020;60;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2021;38;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2022;43;szt.;województwo
3000000;WIELKOPOLSKIE;motorowery;2023;34;szt.;województwo
3000000;WIELKOPOLSKIE;samochody ciężarowe;2002;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody ciężarowe;2003;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody ciężarowe;2004;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody ciężarowe;2005;-;szt.;województwo
3000000;WIELKOPOLSKIE;samochody ciężarowe;2006;-;szt.;województwo
