Kod;Nazwa;Ważniejsze przyczyny wypadków;Rok;Wartosc;Jednostka miary;Region_Type
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;449;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;353;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;345;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;569;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;530;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;564;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;540;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;578;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;511;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;419;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;431;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;308;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;343;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;101;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;102;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;100;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;103;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;86;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;98;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;86;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;80;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;47;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;58;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;316;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;334;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;333;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;334;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;288;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;302;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;220;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;237;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;228;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;246;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;189;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;192;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;233;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;194;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;188;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;135;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;112;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;104;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;123;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;99;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2014;358;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2015;365;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2016;471;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2017;452;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2018;512;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2019;457;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2020;328;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2021;322;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2022;402;szt.;województwo
2200000;POMORSKIE;wina kierujących pojazdami - pozostałe;2023;344;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2014;209;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2015;210;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2016;179;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2017;180;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2018;148;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2019;135;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2020;109;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2021;76;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2022;62;szt.;województwo
2200000;POMORSKIE;wina pieszych - ogółem;2023;57;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2014;149;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2015;150;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2016;125;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2017;117;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2018;96;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2019;90;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2020;72;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2021;51;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2022;45;szt.;województwo
2200000;POMORSKIE;wina pieszych - nieostrożne wejście na jezdnię;2023;39;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2014;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2015;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2016;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2017;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2018;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2019;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2020;-;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2021;25;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2022;17;szt.;województwo
2200000;POMORSKIE;wina pieszych - pozostałe;2023;18;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2014;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2015;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2016;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2017;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2018;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2019;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2020;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2021;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2022;-;szt.;województwo
2200000;POMORSKIE;wina pasażerów;2023;10;szt.;województwo
2200000;POMORSKIE;współwina;2014;-;szt.;województwo
2200000;POMORSKIE;współwina;2015;-;szt.;województwo
2200000;POMORSKIE;współwina;2016;-;szt.;województwo
2200000;POMORSKIE;współwina;2017;-;szt.;województwo
2200000;POMORSKIE;współwina;2018;-;szt.;województwo
2200000;POMORSKIE;współwina;2019;-;szt.;województwo
2200000;POMORSKIE;współwina;2020;-;szt.;województwo
2200000;POMORSKIE;współwina;2021;-;szt.;województwo
2200000;POMORSKIE;współwina;2022;-;szt.;województwo
2200000;POMORSKIE;współwina;2023;19;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2014;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2015;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2016;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2017;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2018;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2019;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2020;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2021;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2022;-;szt.;województwo
2200000;POMORSKIE;pozostałe przyczyny;2023;37;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2014;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2015;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2016;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2017;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2018;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2019;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2020;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2021;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2022;-;szt.;województwo
2400000;ŚLĄSKIE;ogółem;2023;1888;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2014;3603;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2015;3125;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2016;3140;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2017;2967;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2018;2746;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2019;2552;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2020;2087;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2021;1989;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2022;1810;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - ogółem;2023;1704;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2014;769;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2015;583;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2016;618;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2017;479;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2018;407;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2019;390;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2020;371;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2021;329;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2022;260;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niedostosowanie prędkości do warunków ruchu;2023;205;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2014;1079;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2015;899;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2016;876;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2017;838;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2018;829;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2019;810;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2020;584;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2021;612;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2022;463;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprzestrzeganie pierwszeństwa przejazdu;2023;457;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2014;169;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2015;164;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2016;119;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2017;117;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2018;105;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2019;102;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2020;80;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2021;90;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2022;70;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe wyprzedzanie;2023;70;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2014;535;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2015;534;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2016;534;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2017;515;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2018;456;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2019;391;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2020;372;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2021;292;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2022;339;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - nieprawidłowe zachowanie wobec pieszych;2023;360;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2014;367;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2015;356;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2016;332;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2017;387;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2018;318;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2019;292;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2020;216;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2021;215;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2022;211;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - niezachowanie bezpiecznej odległości między pojazdami;2023;170;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2014;684;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2015;589;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2016;661;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2017;631;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2018;631;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2019;567;szt.;województwo
2400000;ŚLĄSKIE;wina kierujących pojazdami - pozostałe;2020;464;szt.;województwo
